Country,Year,y_true,y_pred_lr,y_pred_svr,error_lr,error_svr,abs_error_lr,abs_error_svr
United Arab Emirates,2017.0,79.504,78.94752800856342,79.04771940174852,0.556471991436581,0.4562805982514817,0.556471991436581,0.4562805982514817
Nepal,2018.0,68.979,71.46798072007226,70.78994184671829,-2.488980720072263,-1.8109418467182934,2.488980720072263,1.8109418467182934
Papua New Guinea,2005.0,61.801,63.93938171422844,63.9952650225831,-2.138381714228437,-2.194265022583096,2.138381714228437,2.194265022583096
Latvia,2020.0,75.1853658536585,76.31792048272064,75.82081318424991,-1.1325546290621418,-0.6354473305914183,1.1325546290621418,0.6354473305914183
North Macedonia,2004.0,73.5975609756098,73.90514830916906,73.149340457481,-0.3075873335592689,0.4482205181287924,0.3075873335592689,0.4482205181287924
Montenegro,2003.0,73.9317317073171,74.0611401102642,74.94744714988587,-0.12940840294710654,-1.0157154425687764,0.12940840294710654,1.0157154425687764
Afghanistan,2011.0,61.419,59.332124944143075,59.720336528809554,2.086875055856922,1.698663471190443,2.086875055856922,1.698663471190443
Gabon,2020.0,66.531,68.50526240258633,66.87750737115358,-1.9742624025863194,-0.346507371153578,1.9742624025863194,0.346507371153578
Grenada,2012.0,75.042,73.27519023513165,73.55908628725801,1.7668097648683556,1.4829137127419898,1.7668097648683556,1.4829137127419898
Israel,2008.0,80.9512195121951,77.21205430510591,78.86982918700608,3.7391652070891865,2.0813903251890196,3.7391652070891865,2.0813903251890196
Zambia,2019.0,62.793,63.95254211376114,62.909592721071924,-1.159542113761141,-0.11659272107192464,1.159542113761141,0.11659272107192464
"Yemen, Rep.",2015.0,65.873,64.92602336666548,64.36195649611166,0.9469766333345291,1.5110435038883452,0.9469766333345291,1.5110435038883452
Samoa,2006.0,72.021,70.09933139309831,70.42367313502649,1.9216686069016902,1.5973268649735104,1.9216686069016902,1.5973268649735104
Canada,2007.0,80.5436585365854,79.4732775919104,79.44674660808009,1.0703809446749943,1.0969119285053068,1.0703809446749943,1.0969119285053068
Equatorial Guinea,2004.0,55.036,51.177586655283946,58.649400739076825,3.8584133447160553,-3.6134007390768232,3.8584133447160553,3.6134007390768232
Gabon,2008.0,63.083,63.89594970684239,61.8333005977688,-0.8129497068423888,1.249699402231201,0.8129497068423888,1.249699402231201
Niger,2000.0,49.322,36.883771934600226,55.92177291048919,12.438228065399777,-6.599772910489186,12.438228065399777,6.599772910489186
Singapore,2011.0,81.7439024390244,82.1587795991362,81.8883372934905,-0.4148771601118,-0.14443485446609827,0.4148771601118,0.14443485446609827
Iceland,2005.0,81.5024390243902,80.60598228985077,81.84218071196025,0.8964567345394272,-0.3397416875700543,0.8964567345394272,0.3397416875700543
Slovenia,2013.0,80.3219512195122,77.09882237338948,77.96451726577756,3.2231288461227194,2.357433953734642,3.2231288461227194,2.357433953734642
"Bahamas, The",2002.0,72.232,75.3083079641976,76.76893351603508,-3.0763079641975963,-4.536933516035077,3.0763079641975963,4.536933516035077
Guinea-Bissau,2004.0,52.15,50.25248659156536,51.8102034418158,1.8975134084346408,0.3397965581841973,1.8975134084346408,0.3397965581841973
Tonga,2021.0,70.986,73.43595387544518,73.92944063080992,-2.449953875445175,-2.943440630809917,2.449953875445175,2.943440630809917
"Congo, Rep.",2006.0,58.878,60.564594960502035,60.70965539719273,-1.6865949605020347,-1.8316553971927334,1.6865949605020347,1.8316553971927334
Bosnia and Herzegovina,2008.0,76.838,74.66897947171249,73.20727521249874,2.169020528287504,3.6307247875012507,2.169020528287504,3.6307247875012507
Chad,2012.0,50.54,49.961314585684306,52.50794965433531,0.578685414315693,-1.9679496543353139,0.578685414315693,1.9679496543353139
St. Lucia,2010.0,72.72,73.93851884996444,73.11661609925885,-1.2185188499644397,-0.3966160992588499,1.2185188499644397,0.3966160992588499
Peru,2003.0,72.217,70.20320783334743,71.53817898156966,2.013792166652564,0.6788210184303409,2.013792166652564,0.6788210184303409
Antigua and Barbuda,2004.0,75.672,73.58211918835835,73.45958251648854,2.089880811641649,2.2124174835114587,2.089880811641649,2.2124174835114587
Poland,2010.0,76.2463414634146,76.26520142853225,75.80471984043555,-0.018859965117655975,0.44162162297904217,0.018859965117655975,0.44162162297904217
Ghana,2020.0,64.114,68.081649324326,66.3923162573857,-3.96764932432599,-2.278316257385697,3.96764932432599,2.278316257385697
Guinea,2021.0,58.892,58.85737794066992,58.03193373071779,0.03462205933008278,0.8600662692822141,0.03462205933008278,0.8600662692822141
Luxembourg,2010.0,80.6317073170732,81.88462291331723,81.1585653210445,-1.252915596244037,-0.5268580039713129,1.252915596244037,0.5268580039713129
Tunisia,2016.0,75.786,73.4949784162183,74.13344183168728,2.291021583781699,1.6525581683127228,2.291021583781699,1.6525581683127228
Solomon Islands,2006.0,68.09,68.57801373475667,68.5587864529231,-0.4880137347566631,-0.46878645292309784,0.4880137347566631,0.46878645292309784
Sierra Leone,2015.0,57.189,53.1905378690533,58.30904221009556,3.998462130946699,-1.120042210095562,3.998462130946699,1.120042210095562
Comoros,2016.0,63.237,65.53605806659472,64.0393581964002,-2.299058066594718,-0.8023581964001991,2.299058066594718,0.8023581964001991
Mongolia,2018.0,71.199,72.66201617579925,72.71312489629177,-1.463016175799254,-1.5141248962917757,1.463016175799254,1.5141248962917757
"Macao SAR, China",2014.0,83.883,88.32570339048009,81.90599355959668,-4.442703390480091,1.977006440403315,4.442703390480091,1.977006440403315
"Congo, Rep.",2010.0,61.683,63.4857663816565,63.47931676263397,-1.8027663816564967,-1.796316762633971,1.8027663816564967,1.796316762633971
Slovak Republic,2013.0,76.4121951219512,75.83899269527758,76.73025542807375,0.5732024266736175,-0.3180603061225469,0.5732024266736175,0.3180603061225469
Seychelles,2017.0,74.3,73.22102594130689,74.33338588402724,1.078974058693106,-0.033385884027239854,1.078974058693106,0.033385884027239854
Ecuador,2013.0,76.369,73.06934483977022,74.31737738207845,3.2996551602297757,2.051622617921552,3.2996551602297757,2.051622617921552
Morocco,2017.0,73.66,72.53463538581987,72.72933505944822,1.1253646141801283,0.9306649405517788,1.1253646141801283,0.9306649405517788
Serbia,2017.0,75.5390243902439,75.08850726972581,74.18466086379827,0.4505171205180858,1.3543635264456242,0.4505171205180858,1.3543635264456242
Cote d'Ivoire,2019.0,59.319,62.15864841703518,61.07395223768658,-2.8396484170351783,-1.754952237686581,2.8396484170351783,1.754952237686581
France,2011.0,82.1146341463415,79.6388170568898,81.5713347100663,2.475817089451695,0.5432994362752055,2.475817089451695,0.5432994362752055
"Macao SAR, China",2006.0,82.257,82.53828440107077,80.57204638294738,-0.2812844010707636,1.6849536170526278,0.2812844010707636,1.6849536170526278
Aruba,2006.0,74.026,73.93622044348099,75.01521383021809,0.08977955651900515,-0.9892138302180911,0.08977955651900515,0.9892138302180911
Angola,2012.0,58.623,56.042419877467815,57.33267805633635,2.580580122532183,1.290321943663649,2.580580122532183,1.290321943663649
Moldova,2009.0,69.573,72.88305041594678,71.8445813681438,-3.3100504159467903,-2.2715813681438135,3.3100504159467903,2.2715813681438135
Timor-Leste,2015.0,67.137,65.94980570540673,64.80267465880729,1.1871942945932688,2.3343253411927094,1.1871942945932688,2.3343253411927094
West Bank and Gaza,2001.0,69.887,68.14382993448874,70.70199232398653,1.743170065511265,-0.8149923239865302,1.743170065511265,0.8149923239865302
Turkmenistan,2020.0,68.687,69.72652041367967,70.58396206099994,-1.0395204136796679,-1.8969620609999396,1.0395204136796679,1.8969620609999396
Grenada,2016.0,74.762,73.35399164502036,73.6369544941069,1.4080083549796427,1.1250455058930982,1.4080083549796427,1.1250455058930982
Papua New Guinea,2010.0,63.039,65.45773732330171,64.97606462269601,-2.4187373233017126,-1.9370646226960133,2.4187373233017126,1.9370646226960133
Zambia,2004.0,49.487,54.63684233231773,54.352743211690665,-5.149842332317725,-4.865743211690663,5.149842332317725,4.865743211690663
Solomon Islands,2019.0,70.382,70.61972014484567,69.62081354826657,-0.2377201448456674,0.7611864517334368,0.2377201448456674,0.7611864517334368
Switzerland,2011.0,82.6951219512195,83.66900002711971,81.7271166351598,-0.9738780759002026,0.9680053160597026,0.9738780759002026,0.9680053160597026
Guatemala,2011.0,71.177,69.73026643721734,69.03841418567089,1.4467335627826685,2.1385858143291188,1.4467335627826685,2.1385858143291188
"Venezuela, RB",2003.0,71.94,71.62325771018548,73.37526039410236,0.31674228981451336,-1.4352603941023574,0.31674228981451336,1.4352603941023574
Malta,2016.0,82.4536585365854,76.70503942012624,80.60714776293689,5.748619116459153,1.8465107736485038,5.748619116459153,1.8465107736485038
Lithuania,2005.0,71.2536585365854,74.53158977791918,72.93163061089209,-3.277931241333775,-1.6779720743066804,3.277931241333775,1.6779720743066804
Montenegro,2009.0,75.1439024390244,75.3775892927911,75.1340508053632,-0.23368685376669873,0.009851633661199344,0.23368685376669873,0.009851633661199344
Central African Republic,2019.0,55.025,55.68591626419172,55.85371481499887,-0.6609162641917194,-0.8287148149988681,0.6609162641917194,0.8287148149988681
Guinea,2014.0,57.886,55.92190218314872,54.8610854031748,1.964097816851286,3.024914596825205,1.964097816851286,3.024914596825205
Iraq,2011.0,67.659,68.65073973582612,68.08234913266661,-0.9917397358261155,-0.42334913266660124,0.9917397358261155,0.42334913266660124
Bangladesh,2015.0,70.491,70.280659716726,70.57828891766646,0.21034028327399312,-0.08728891766645575,0.21034028327399312,0.08728891766645575
Puerto Rico,2012.0,78.461,70.9868763219309,71.10128358842564,7.474123678069105,7.359716411574354,7.474123678069105,7.359716411574354
India,2012.0,67.887,68.19116434314654,67.6508059025647,-0.30416434314653884,0.23619409743530184,0.30416434314653884,0.23619409743530184
Barbados,2010.0,75.712,75.29110253489905,76.17150973043226,0.42089746510094983,-0.4595097304322593,0.42089746510094983,0.4595097304322593
Marshall Islands,2019.0,64.746,68.74275263181549,68.10327432511485,-3.9967526318154967,-3.357274325114858,3.9967526318154967,3.357274325114858
Austria,2000.0,78.1268292682927,77.77964281624068,78.34740646514436,0.34718645205201426,-0.22057719685166433,0.34718645205201426,0.22057719685166433
Bangladesh,2017.0,71.788,71.17073581791436,71.62421577584156,0.6172641820856342,0.16378422415843374,0.6172641820856342,0.16378422415843374
Lithuania,2021.0,74.3390243902439,77.06038385243336,78.12427937347559,-2.7213594621894543,-3.785254983231681,2.7213594621894543,3.785254983231681
Papua New Guinea,2004.0,61.761,63.269485929817876,63.81055497157984,-1.5084859298178728,-2.0495549715798376,1.5084859298178728,2.0495549715798376
Kazakhstan,2005.0,65.86,70.49491971677038,69.58685474539223,-4.6349197167703835,-3.726854745392231,4.6349197167703835,3.726854745392231
Tonga,2004.0,69.67,71.13354543121073,71.67699867963309,-1.4635454312107328,-2.006998679633085,1.4635454312107328,2.006998679633085
Jordan,2007.0,73.373,72.1084895509104,73.63113944190133,1.2645104490895989,-0.25813944190132077,1.2645104490895989,0.25813944190132077
Czechia,2017.0,78.9780487804878,76.39988661954452,77.23358151636073,2.578162160943279,1.744467264127067,2.578162160943279,1.744467264127067
Netherlands,2012.0,81.1048780487805,80.44378254443492,79.1533122538921,0.6610955043455817,1.9515657948884098,0.6610955043455817,1.9515657948884098
Ethiopia,2016.0,64.392,65.1241513599156,63.77700174492052,-0.7321513599156049,0.6149982550794775,0.7321513599156049,0.6149982550794775
Romania,2012.0,74.4121951219512,74.74213424976173,74.29292254620984,-0.32993912781053325,0.11927257574136263,0.32993912781053325,0.11927257574136263
Panama,2007.0,76.154,71.26254693123147,71.00467531104218,4.891453068768527,5.149324688957819,4.891453068768527,5.149324688957819
Jordan,2008.0,73.591,70.65453996560412,70.74815910502609,2.9364600343958784,2.8428408949739037,2.9364600343958784,2.8428408949739037
Belarus,2003.0,68.5536585365854,73.3275674333314,71.18580965712519,-4.7739088967459935,-2.6321511205397883,4.7739088967459935,2.6321511205397883
Andorra,2010.0,73.30712590226155,76.96814789671005,75.87041745348823,-3.661021994448504,-2.5632915512266834,3.661021994448504,2.5632915512266834
Seychelles,2008.0,73.1634146341463,73.25464681648414,73.48806693431034,-0.09123218233783348,-0.3246523001640327,0.09123218233783348,0.3246523001640327
Panama,2013.0,77.038,72.70881452588614,72.7781491140325,4.3291854741138565,4.259850885967495,4.3291854741138565,4.259850885967495
Cayman Islands,2004.0,78.61585452257204,80.02131083114011,79.11896707191411,-1.405456308568077,-0.5031125493420774,1.405456308568077,0.5031125493420774
Equatorial Guinea,2012.0,58.865,57.6683784681215,60.541306706439855,1.196621531878499,-1.6763067064398527,1.196621531878499,1.6763067064398527
Ghana,2006.0,59.988,61.68300215147708,60.71376867482602,-1.6950021514770839,-0.7257686748260213,1.6950021514770839,0.7257686748260213
Djibouti,2020.0,62.694,65.47374170087211,66.03039097887834,-2.7797417008721084,-3.3363909788783417,2.7797417008721084,3.3363909788783417
Saudi Arabia,2019.0,77.304,77.02819208709876,79.01887619682363,0.27580791290124296,-1.7148761968236244,0.27580791290124296,1.7148761968236244
Syrian Arab Republic,2018.0,70.145,71.88510606106604,69.63702151873024,-1.7401060610660437,0.5079784812697596,1.7401060610660437,0.5079784812697596
Grenada,2015.0,75.013,73.31252506892234,73.514893260728,1.7004749310776646,1.4981067392720036,1.7004749310776646,1.4981067392720036
Pakistan,2017.0,66.297,64.22943679962015,62.53481812742002,2.067563200379851,3.76218187257998,2.067563200379851,3.76218187257998
Mauritania,2020.0,64.532,67.26264656161767,65.70626285948214,-2.730646561617675,-1.1742628594821412,2.730646561617675,1.1742628594821412
Algeria,2002.0,71.23,69.53247429363638,70.37162413057511,1.6975257063636207,0.85837586942489,1.6975257063636207,0.85837586942489
Ukraine,2015.0,71.189512195122,74.34130416922198,73.44102201263128,-3.1517919740999787,-2.251509817509273,3.1517919740999787,2.251509817509273
Bermuda,2014.0,79.518,82.6335503196118,81.18245166673988,-3.115550319611799,-1.664451666739879,3.115550319611799,1.664451666739879
Marshall Islands,2018.0,64.5,68.48647210549673,67.54865806419853,-3.9864721054967305,-3.048658064198534,3.9864721054967305,3.048658064198534
Ethiopia,2018.0,65.412,66.00601172781862,64.99277762331054,-0.5940117278186108,0.4192223766894614,0.5940117278186108,0.4192223766894614
Gabon,2016.0,65.802,67.43381014100709,65.80341003107674,-1.6318101410070796,-0.0014100310767304336,1.6318101410070796,0.0014100310767304336
Rwanda,2010.0,62.54,64.89426805131603,64.95501526588389,-2.3542680513160334,-2.4150152658838877,2.3542680513160334,2.4150152658838877
Guyana,2020.0,68.486,70.52651093956433,69.04009944213914,-2.040510939564328,-0.5540994421391332,2.040510939564328,0.5540994421391332
Paraguay,2001.0,69.9,68.6574181254069,68.93576922223767,1.2425818745930997,0.9642307777623387,1.2425818745930997,0.9642307777623387
Brazil,2014.0,74.306,75.08006392929651,74.186953007807,-0.774063929296517,0.11904699219299175,0.774063929296517,0.11904699219299175
"Hong Kong SAR, China",2006.0,82.3756097560976,77.08011333150627,82.07419522868437,5.2954964245913345,0.30141452741322894,5.2954964245913345,0.30141452741322894
Dominica,2006.0,72.848,72.38713617074178,71.83283550586778,0.4608638292582157,1.0151644941322218,0.4608638292582157,1.0151644941322218
Germany,2011.0,80.4365853658537,79.65138402850155,78.67777892263338,0.7852013373521487,1.7588064432203225,0.7852013373521487,1.7588064432203225
Cote d'Ivoire,2006.0,52.355,54.13095314684071,52.19796948275655,-1.7759531468407133,0.15703051724344874,1.7759531468407133,0.15703051724344874
Slovak Republic,2014.0,76.8121951219512,75.86530676293549,76.69105599059037,0.9468883590157162,0.12113913136083454,0.9468883590157162,0.12113913136083454
Kenya,2004.0,56.361,60.83863156977605,60.47065553287026,-4.477631569776051,-4.1096555328702635,4.477631569776051,4.1096555328702635
Kuwait,2021.0,78.673,76.02192659159033,75.82914079572775,2.6510734084096725,2.843859204272249,2.6510734084096725,2.843859204272249
Tonga,2012.0,70.442,72.08035262940166,71.92766685114917,-1.6383526294016661,-1.4856668511491762,1.6383526294016661,1.4856668511491762
Germany,2021.0,80.9009756097561,80.79267240732159,80.35639465515726,0.10830320243451297,0.5445809545988425,0.10830320243451297,0.5445809545988425
St. Vincent and the Grenadines,2009.0,75.083,71.72757548295486,71.05133910868673,3.3554245170451367,4.031660891313265,3.3554245170451367,4.031660891313265
Zambia,2015.0,61.208,62.69576985564892,61.90587838975196,-1.4877698556489207,-0.6978783897519634,1.4877698556489207,0.6978783897519634
Kenya,2018.0,62.676,68.58253847563795,67.46904905176558,-5.906538475637944,-4.793049051765578,5.906538475637944,4.793049051765578
Niger,2006.0,54.596,46.5156142965037,54.49116136805674,8.080385703496297,0.10483863194325949,8.080385703496297,0.10483863194325949
Belize,2021.0,70.47,73.882611019946,75.01781627952076,-3.4126110199459987,-4.5478162795207595,3.4126110199459987,4.5478162795207595
Guinea-Bissau,2010.0,56.23,56.37205403385654,56.119229415322536,-0.1420540338565459,0.1107705846774607,0.1420540338565459,0.1107705846774607
Estonia,2005.0,72.5682926829268,74.86888214852293,73.95949644425794,-2.3005894655961328,-1.3912037613311412,2.3005894655961328,1.3912037613311412
Kuwait,2005.0,76.903,77.28882426981215,76.82851558481045,-0.38582426981214724,0.07448441518955917,0.38582426981214724,0.07448441518955917
Puerto Rico,2021.0,80.162,71.36813928693861,73.08386584721663,8.793860713061392,7.078134152783377,8.793860713061392,7.078134152783377
Tunisia,2018.0,75.95,73.41583582583789,73.86747824332348,2.5341641741621146,2.0825217566765275,2.5341641741621146,2.0825217566765275
United States,2009.0,78.390243902439,80.03837706461368,77.22582986257873,-1.6481331621746875,1.1644140398602616,1.6481331621746875,1.1644140398602616
Bolivia,2019.0,67.841,71.32112649011073,71.55836687431002,-3.4801264901107345,-3.7173668743100308,3.4801264901107345,3.7173668743100308
Somalia,2013.0,53.843,50.662325963444516,55.58123901526898,3.1806740365554873,-1.7382390152689737,3.1806740365554873,1.7382390152689737
Luxembourg,2015.0,82.2926829268293,81.33317624669347,81.1803430675281,0.9595066801358314,1.1123398593012013,0.9595066801358314,1.1123398593012013
Lao PDR,2021.0,68.061,68.44813432926887,67.80578609440364,-0.3871343292688607,0.2552139055963636,0.3871343292688607,0.2552139055963636
Viet Nam,2019.0,74.093,72.03601814722367,73.68565783105922,2.0569818527763317,0.40734216894078656,2.0569818527763317,0.40734216894078656
Panama,2009.0,76.343,71.93561515558667,72.16127451652963,4.407384844413329,4.181725483470373,4.407384844413329,4.181725483470373
North Macedonia,2008.0,74.4,74.45984233520034,73.64529963722134,-0.059842335200329444,0.7547003627786637,0.059842335200329444,0.7547003627786637
France,2001.0,79.1585365853659,77.4052632449773,78.80761784104675,1.7532733403885885,0.35091874431914505,1.7532733403885885,0.35091874431914505
Burundi,2005.0,53.023,53.82850679722389,57.36703854595014,-0.8055067972238845,-4.344038545950134,0.8055067972238845,4.344038545950134
Tanzania,2013.0,62.96,63.344203010329615,62.77563845152374,-0.3842030103296139,0.18436154847626085,0.3842030103296139,0.18436154847626085
Algeria,2020.0,74.453,72.42053325261821,72.89700830700083,2.0324667473817897,1.5559916929991715,2.0324667473817897,1.5559916929991715
Burundi,2001.0,48.431,49.76843283242702,55.54199416640057,-1.3374328324270195,-7.110994166400573,1.3374328324270195,7.110994166400573
Guinea,2017.0,59.109,56.95580898211397,55.93541691395317,2.15319101788603,3.1735830860468326,2.15319101788603,3.1735830860468326
Ethiopia,2008.0,57.592,58.0267303249791,58.14901252234232,-0.4347303249790997,-0.557012522342319,0.4347303249790997,0.557012522342319
Slovak Republic,2021.0,74.7146341463415,75.79702969797641,76.72128778904732,-1.0823955516349173,-2.006653642705828,1.0823955516349173,2.006653642705828
Hungary,2018.0,76.0658536585366,75.3816275167378,76.0276087017377,0.6842261417988027,0.038244956798891394,0.6842261417988027,0.038244956798891394
Trinidad and Tobago,2004.0,71.076,72.08372715834547,71.50764084035815,-1.0077271583454745,-0.4316408403581562,1.0077271583454745,0.4316408403581562
United States,2005.0,77.4878048780488,79.60488014941102,77.02350005537005,-2.1170752713622107,0.4643048226787556,2.1170752713622107,0.4643048226787556
Germany,2001.0,78.3292682926829,77.89531701033148,78.48953168940133,0.43395128235141556,-0.1602633967184346,0.43395128235141556,0.1602633967184346
Nepal,2004.0,64.818,64.51644183388935,64.53345536295006,0.30155816611065234,0.28454463704993316,0.30155816611065234,0.28454463704993316
Azerbaijan,2015.0,71.451,72.22794789830199,72.84137213652807,-0.776947898301998,-1.3903721365280717,0.776947898301998,1.3903721365280717
Eswatini,2010.0,46.619,60.88082054592982,55.65532819421869,-14.261820545929822,-9.03632819421869,14.261820545929822,9.03632819421869
Mauritius,2004.0,72.2658536585366,73.29472428834413,73.01828171710522,-1.0288706298075283,-0.7524280585686256,1.0288706298075283,0.7524280585686256
Argentina,2021.0,75.39,75.97128681287066,77.0374777444887,-0.5812868128706583,-1.6474777444886968,0.5812868128706583,1.6474777444886968
St. Lucia,2020.0,73.416,72.66006896856155,72.91195170345306,0.7559310314384504,0.5040482965469408,0.7559310314384504,0.5040482965469408
Germany,2010.0,79.9878048780488,80.03424093786921,80.3186432347789,-0.046436059820408104,-0.33083835673009787,0.046436059820408104,0.33083835673009787
Sierra Leone,2019.0,60.255,57.7093070475922,60.21508494486458,2.545692952407805,0.03991505513542393,2.545692952407805,0.03991505513542393
Bosnia and Herzegovina,2015.0,76.182,75.03476491772756,73.66762924412345,1.147235082272445,2.5143707558765556,1.147235082272445,2.5143707558765556
Paraguay,2021.0,70.262,72.72519030362366,73.18568673358583,-2.463190303623662,-2.923686733585825,2.463190303623662,2.923686733585825
Senegal,2021.0,67.093,68.24345045687129,67.0018169193713,-1.1504504568712832,0.09118308062870994,1.1504504568712832,0.09118308062870994
Cote d'Ivoire,2014.0,57.208,59.392405590608085,57.382208044289,-2.184405590608087,-0.17420804428900283,2.184405590608087,0.17420804428900283
Japan,2001.0,81.4163414634146,79.59723431707106,81.57425610240573,1.8191071463435406,-0.15791463899113012,1.8191071463435406,0.15791463899113012
Sweden,2015.0,82.2048780487805,81.43873318754696,81.89119590260732,0.766144861233542,0.31368214617317847,0.766144861233542,0.31368214617317847
Turks and Caicos Islands,2018.0,76.443,77.77658254013926,76.95218755796128,-1.3335825401392611,-0.5091875579612832,1.3335825401392611,0.5091875579612832
Guatemala,2021.0,69.237,72.60989383984537,73.26816452535965,-3.372893839845375,-4.031164525359657,3.372893839845375,4.031164525359657
Dominica,2020.0,73.649,70.68935474740636,70.77753696648344,2.9596452525936456,2.8714630335165623,2.9596452525936456,2.8714630335165623
Liechtenstein,2007.0,81.2951219512195,83.40136825829602,80.38781615136236,-2.1062463070765176,0.9073057998571414,2.1062463070765176,0.9073057998571414
Honduras,2019.0,72.881,72.26654719786683,73.52046345947245,0.6144528021331723,-0.6394634594724522,0.6144528021331723,0.6394634594724522
Japan,2014.0,83.5878048780488,80.70031496417994,81.77583349687295,2.887489913868862,1.8119713811758515,2.887489913868862,1.8119713811758515
Fiji,2003.0,66.177,70.40436410099265,69.44945437546194,-4.227364100992645,-3.2724543754619333,4.227364100992645,3.2724543754619333
Myanmar,2012.0,64.141,67.2436861444555,66.58226549906016,-3.1026861444554896,-2.441265499060151,3.1026861444554896,2.441265499060151
Botswana,2019.0,65.464,70.16634870518416,69.78294618637815,-4.702348705184164,-4.318946186378156,4.702348705184164,4.318946186378156
Sri Lanka,2001.0,70.787,72.60285570123776,71.71262628934397,-1.8158557012377514,-0.9256262893439668,1.8158557012377514,0.9256262893439668
Honduras,2012.0,71.734,70.96883181532459,71.43994084569454,0.765168184675403,0.29405915430545804,0.765168184675403,0.29405915430545804
"Egypt, Arab Rep.",2005.0,68.779,69.22460988462772,69.79705874828227,-0.44560988462772855,-1.0180587482822716,0.44560988462772855,1.0180587482822716
Central African Republic,2018.0,54.369,55.12545123123185,55.38298138385245,-0.7564512312318499,-1.0139813838524532,0.7564512312318499,1.0139813838524532
Mozambique,2017.0,59.771,60.43517878874901,61.13933017834508,-0.6641787887490125,-1.3683301783450759,0.6641787887490125,1.3683301783450759
Viet Nam,2012.0,73.704,72.16979337851016,73.17595348439964,1.5342066214898296,0.5280465156003515,1.5342066214898296,0.5280465156003515
Central African Republic,2008.0,48.016,51.32187395567898,55.24973057689691,-3.305873955678983,-7.23373057689691,3.305873955678983,7.23373057689691
Comoros,2008.0,60.475,62.019165036007536,61.57403268751503,-1.5441650360075343,-1.0990326875150274,1.5441650360075343,1.0990326875150274
Greenland,2007.0,69.3229268292683,73.95869224150564,74.52906028694501,-4.6357654122373475,-5.206133457676714,4.6357654122373475,5.206133457676714
Lebanon,2010.0,78.156,74.54437743036446,75.86095504009752,3.611622569635543,2.2950449599024836,3.611622569635543,2.2950449599024836
Botswana,2001.0,50.676,63.44551131263393,61.40424064253317,-12.76951131263393,-10.728240642533166,12.76951131263393,10.728240642533166
"Yemen, Rep.",2018.0,64.575,65.2800269195897,64.9717118572286,-0.7050269195896988,-0.3967118572285955,0.7050269195896988,0.3967118572285955
Chile,2007.0,77.826,74.75894724679877,75.745000177354,3.0670527532012244,2.0809998226459925,3.0670527532012244,2.0809998226459925
St. Vincent and the Grenadines,2015.0,74.407,72.44117581936113,71.82818169903325,1.9658241806388617,2.578818300966745,1.9658241806388617,2.578818300966745
Spain,2021.0,83.1780487804878,79.01697537353142,79.82368720060752,4.161073406956376,3.354361579880276,4.161073406956376,3.354361579880276
Lebanon,2007.0,77.08,74.28837477938787,76.16970741154572,2.791625220612133,0.9102925884542827,2.791625220612133,0.9102925884542827
Central African Republic,2013.0,50.902,52.968177810105196,55.498301361827885,-2.066177810105195,-4.596301361827884,2.066177810105195,4.596301361827884
Turkmenistan,2010.0,68.293,68.84229621954674,68.03322562242843,-0.5492962195467328,0.2597743775715742,0.5492962195467328,0.2597743775715742
